8b59da81-d916-4931-9269-00d8a0a833d5,3e72fd3c-d813-42fd-a1aa-0deebbebbb96,KOTA JAMBI,-1.61667,103.65,false  
e06e8de8-e49e-4aef-9641-dc9615248b12,3e72fd3c-d813-42fd-a1aa-0deebbebbb96,KOTA SUNGAI PENUH,-2.10896,101.32175,false  
d89fd23d-38c9-471c-8685-4787582808ab,cdd61a62-f2a2-4cb5-ad7f-2ba185f6edc8,KABUPATEN OGAN KOMERING ULU,-4.13333,104.03333,false  
143ef91b-13df-4622-bda7-5f305ad2f882,cdd61a62-f2a2-4cb5-ad7f-2ba185f6edc8,KABUPATEN OGAN KOMERING ILIR,-3.36667,105.36667,false  
4bc177a1-faa4-4f5f-84ac-276814ba3e71,cdd61a62-f2a2-4cb5-ad7f-2ba185f6edc8,KABUPATEN MUARA ENIM,-4.2327,103.6141,false  
5427a07c-9e5c-4e74-8ffe-406e3fc20301,cdd61a62-f2a2-4cb5-ad7f-2ba185f6edc8,KABUPATEN LAHAT,-3.7864,103.5428,false  
6f7e598f-9c71-4de4-b571-91089134b981,cdd61a62-f2a2-4cb5-ad7f-2ba185f6edc8,KABUPATEN MUSI RAWAS,-3.08333,103.2,false  
fd523ad0-0e6a-4caf-a7af-e991a168c164,cdd61a62-f2a2-4cb5-ad7f-2ba185f6edc8,KABUPATEN MUSI BANYU ASIN,-2.41667,103.75,false  
226a2d4e-1a73-48db-9426-97319065263d,cdd61a62-f2a2-4cb5-ad7f-2ba185f6edc8,KABUPATEN BANYU ASIN,-2.88333,104.38306,false  
ba92a2a2-4ca9-49a9-9852-5e997ce34c71,cdd61a62-f2a2-4cb5-ad7f-2ba185f6edc8,KABUPATEN OGAN KOMERING ULU SELATAN,-4.65728,104.00659,false  
466b6908-1553-4e93-8228-a2d5b9b7f343,cdd61a62-f2a2-4cb5-ad7f-2ba185f6edc8,KABUPATEN OGAN KOMERING ULU TIMUR,-3.85679,104.75209,false  
703e0e30-1b73-461a-9e67-3d19dbab02f2,cdd61a62-f2a2-4cb5-ad7f-2ba185f6edc8,KABUPATEN OGAN ILIR,-3.43186,104.62727,false  
7b25f63e-c602-4013-a6ac-0a0baa5b966a,cdd61a62-f2a2-4cb5-ad7f-2ba185f6edc8,KABUPATEN EMPAT LAWANG,3.22667,99.09256,false  
138e4452-e48c-447b-969c-36127b09ba36,cdd61a62-f2a2-4cb5-ad7f-2ba185f6edc8,KABUPATEN PENUKAL ABAB LEMATANG ILIR,-3.21342,104.08722,false  
063c87f0-8789-4bf9-a1ac-e2f34ec42af7,cdd61a62-f2a2-4cb5-ad7f-2ba185f6edc8,KABUPATEN MUSI RAWAS UTARA,-2.48533,103.29346,false  
9be54697-591d-46cd-b509-34f184cac97b,cdd61a62-f2a2-4cb5-ad7f-2ba185f6edc8,KOTA PALEMBANG,-3,104.71667,false  
b128dbc5-c977-4372-951a-65b3d76f6319,cdd61a62-f2a2-4cb5-ad7f-2ba185f6edc8,KOTA PRABUMULIH,-3.46202,104.2229,false  
340680be-b9c7-42dc-a3ea-4234e23d2bab,cdd61a62-f2a2-4cb5-ad7f-2ba185f6edc8,KOTA PAGAR ALAM,-4.13055,103.26822,false  
0e36ed26-7a5b-4505-9d13-9347c13487e2,cdd61a62-f2a2-4cb5-ad7f-2ba185f6edc8,KOTA LUBUK LINGGAU,-3.29308,102.85503,false  
c8145a7b-2359-4c39-a0ce-cbbea00531cd,9ef02ada-7ec4-40c0-8455-498dbed049fe,KABUPATEN BENGKULU SELATAN,-4.35,103.03333,false  
959ec317-e1ee-4bdf-b741-23e5a293ec2c,9ef02ada-7ec4-40c0-8455-498dbed049fe,KABUPATEN REJANG LEBONG,-3.43333,102.71667,false  
cb4f0bc7-e6f6-4ef8-9285-322261b35878,9ef02ada-7ec4-40c0-8455-498dbed049fe,KABUPATEN BENGKULU UTARA,-3.33333,102.05,false  
5b722e2e-89dd-470b-a4cc-7d75ffa770c2,9ef02ada-7ec4-40c0-8455-498dbed049fe,KABUPATEN KAUR,-4.78179,103.36109,false  
ad66f0bd-cdc0-4d7f-975d-af61ba004b52,9ef02ada-7ec4-40c0-8455-498dbed049fe,KABUPATEN SELUMA,-3.96644,102.47429,false  
1ca7106c-38c6-49c0-9434-2131f6ce1242,9ef02ada-7ec4-40c0-8455-498dbed049fe,KABUPATEN MUKOMUKO,-3.07438,101.54766,false  
